time_1,signal_1,time_2,signal_2,time_3,signal_3,time_4,signal_4
1.918500000000000227e+02,1.273225428651812408e+01,1.918500000000000227e+02,1.273225428651812408e+01,1.918500000000000227e+02,1.273225428651812408e+01,1.918500000000000227e+02,1.273225428651812408e+01
1.919000000000000057e+02,1.259492426893954331e+01,1.919000000000000057e+02,1.259492426893954331e+01,1.919000000000000057e+02,1.259492426893954331e+01,1.919000000000000057e+02,1.259492426893954331e+01
1.919500000000000171e+02,1.243166662583355553e+01,1.919500000000000171e+02,1.243166662583355553e+01,1.919500000000000171e+02,1.243166662583355553e+01,1.919500000000000171e+02,1.243166662583355553e+01
1.920000000000000000e+02,1.224411257360446115e+01,1.920000000000000000e+02,1.224411257360446115e+01,1.920000000000000000e+02,1.224411257360446115e+01,1.920000000000000000e+02,1.224411257360446115e+01
1.920500000000000114e+02,1.203413609034479137e+01,1.920500000000000114e+02,1.203413609034479137e+01,1.920500000000000114e+02,1.203413609034479137e+01,1.920500000000000114e+02,1.203413609034479137e+01
1.921000000000000227e+02,1.180383519166637996e+01,1.921000000000000227e+02,1.180383519166637996e+01,1.921000000000000227e+02,1.180383519166637996e+01,1.921000000000000227e+02,1.180383519166637996e+01
1.921500000000000057e+02,1.155551096802161659e+01,1.921500000000000057e+02,1.155551096802161659e+01,1.921500000000000057e+02,1.155551096802161659e+01,1.921500000000000057e+02,1.155551096802161659e+01
1.922000000000000171e+02,1.129164459296780088e+01,1.922000000000000171e+02,1.129164459296780088e+01,1.922000000000000171e+02,1.129164459296780088e+01,1.922000000000000171e+02,1.129164459296780088e+01
1.922500000000000000e+02,1.101487253210214234e+01,1.922500000000000000e+02,1.101487253210214234e+01,1.922500000000000000e+02,1.101487253210214234e+01,1.922500000000000000e+02,1.101487253210214234e+01
1.923000000000000114e+02,1.072796020036781783e+01,1.923000000000000114e+02,1.072796020036781783e+01,1.923000000000000114e+02,1.072796020036781783e+01,1.923000000000000114e+02,1.072796020036781783e+01
1.923500000000000227e+02,1.043377433094306461e+01,1.923500000000000227e+02,1.043377433094306461e+01,1.923500000000000227e+02,1.043377433094306461e+01,1.923500000000000227e+02,1.043377433094306461e+01
1.924000000000000057e+02,1.013525433179042601e+01,1.924000000000000057e+02,1.013525433179042601e+01,1.924000000000000057e+02,1.013525433179042601e+01,1.924000000000000057e+02,1.013525433179042601e+01
1.924500000000000171e+02,9.835382916063505121e+00,1.924500000000000171e+02,9.835382916063505121e+00,1.924500000000000171e+02,9.835382916063505121e+00,1.924500000000000171e+02,9.835382916063505121e+00
1.925000000000000000e+02,9.537156299824275152e+00,1.925000000000000000e+02,9.537156299824275152e+00,1.925000000000000000e+02,9.537156299824275152e+00,1.925000000000000000e+02,9.537156299824275152e+00
1.925500000000000114e+02,9.243554264841247203e+00,1.925500000000000114e+02,9.243554264841247203e+00,1.925500000000000114e+02,9.243554264841247203e+00,1.925500000000000114e+02,9.243554264841247203e+00
1.926000000000000227e+02,8.957510385596211933e+00,1.926000000000000227e+02,8.957510385596211933e+00,1.926000000000000227e+02,8.957510385596211933e+00,1.926000000000000227e+02,8.957510385596211933e+00
1.926500000000000057e+02,8.681882717977206454e+00,1.926500000000000057e+02,8.681882717977206454e+00,1.926500000000000057e+02,8.681882717977206454e+00,1.926500000000000057e+02,8.681882717977206454e+00
1.927000000000000171e+02,8.419425242528376430e+00,1.927000000000000171e+02,8.419425242528376430e+00,1.927000000000000171e+02,8.419425242528376430e+00,1.927000000000000171e+02,8.419425242528376430e+00
1.927500000000000000e+02,8.172760347587793461e+00,1.927500000000000000e+02,8.172760347587793461e+00,1.927500000000000000e+02,8.172760347587793461e+00,1.927500000000000000e+02,8.172760347587793461e+00
1.928000000000000114e+02,7.944352627248851384e+00,1.928000000000000114e+02,7.944352627248851384e+00,1.928000000000000114e+02,7.944352627248851384e+00,1.928000000000000114e+02,7.944352627248851384e+00
1.928500000000000227e+02,7.736484255951769917e+00,1.928500000000000227e+02,7.736484255951769917e+00,1.928500000000000227e+02,7.736484255951769917e+00,1.928500000000000227e+02,7.736484255951769917e+00
1.929000000000000057e+02,7.551232185750500037e+00,1.929000000000000057e+02,7.551232185750500037e+00,1.929000000000000057e+02,7.551232185750500037e+00,1.929000000000000057e+02,7.551232185750500037e+00
1.929500000000000171e+02,7.390447394094090683e+00,1.929500000000000171e+02,7.390447394094090683e+00,1.929500000000000171e+02,7.390447394094090683e+00,1.929500000000000171e+02,7.390447394094090683e+00
1.930000000000000000e+02,7.255736389472567716e+00,1.930000000000000000e+02,7.255736389472567716e+00,1.930000000000000000e+02,7.255736389472567716e+00,1.930000000000000000e+02,7.255736389472567716e+00
1.930500000000000114e+02,7.148445159714420072e+00,1.930500000000000114e+02,7.148445159714420072e+00,1.930500000000000114e+02,7.148445159714420072e+00,1.930500000000000114e+02,7.148445159714420072e+00
1.931000000000000227e+02,7.069645723321709596e+00,1.931000000000000227e+02,7.069645723321709596e+00,1.931000000000000227e+02,7.069645723321709596e+00,1.931000000000000227e+02,7.069645723321709596e+00
1.931500000000000057e+02,7.020125418215263480e+00,1.931500000000000057e+02,7.020125418215263480e+00,1.931500000000000057e+02,7.020125418215263480e+00,1.931500000000000057e+02,7.020125418215263480e+00
1.932000000000000171e+02,7.000379034914410603e+00,1.932000000000000171e+02,7.000379034914410603e+00,1.932000000000000171e+02,7.000379034914410603e+00,1.932000000000000171e+02,7.000379034914410603e+00
1.932500000000000000e+02,7.010603872753830679e+00,1.932500000000000000e+02,7.010603872753830679e+00,1.932500000000000000e+02,7.010603872753830679e+00,1.932500000000000000e+02,7.010603872753830679e+00
1.933000000000000114e+02,7.050697768533725096e+00,1.933000000000000114e+02,7.050697768533725096e+00,1.933000000000000114e+02,7.050697768533725096e+00,1.933000000000000114e+02,7.050697768533725096e+00
1.933500000000000227e+02,7.120260117300742486e+00,1.933500000000000227e+02,7.120260117300742486e+00,1.933500000000000227e+02,7.120260117300742486e+00,1.933500000000000227e+02,7.120260117300742486e+00
1.934000000000000057e+02,7.218595875060195510e+00,1.934000000000000057e+02,7.218595875060195510e+00,1.934000000000000057e+02,7.218595875060195510e+00,1.934000000000000057e+02,7.218595875060195510e+00
1.934500000000000171e+02,7.344722503426142524e+00,1.934500000000000171e+02,7.344722503426142524e+00,1.934500000000000171e+02,7.344722503426142524e+00,1.934500000000000171e+02,7.344722503426142524e+00
1.935000000000000000e+02,7.497379786819728054e+00,1.935000000000000000e+02,7.497379786819728054e+00,1.935000000000000000e+02,7.497379786819728054e+00,1.935000000000000000e+02,7.497379786819728054e+00
1.935500000000000114e+02,7.675042424127246576e+00,1.935500000000000114e+02,7.675042424127246576e+00,1.935500000000000114e+02,7.675042424127246576e+00,1.935500000000000114e+02,7.675042424127246576e+00
1.936000000000000227e+02,7.875935269004099126e+00,1.936000000000000227e+02,7.875935269004099126e+00,1.936000000000000227e+02,7.875935269004099126e+00,1.936000000000000227e+02,7.875935269004099126e+00
1.936500000000000057e+02,8.098051066550489452e+00,1.936500000000000057e+02,8.098051066550489452e+00,1.936500000000000057e+02,8.098051066550489452e+00,1.936500000000000057e+02,8.098051066550489452e+00
1.937000000000000171e+02,8.339170509139307796e+00,1.937000000000000171e+02,8.339170509139307796e+00,1.937000000000000171e+02,8.339170509139307796e+00,1.937000000000000171e+02,8.339170509139307796e+00
1.937500000000000000e+02,8.596884411003422599e+00,1.937500000000000000e+02,8.596884411003422599e+00,1.937500000000000000e+02,8.596884411003422599e+00,1.937500000000000000e+02,8.596884411003422599e+00
1.938000000000000114e+02,8.868617780024591113e+00,1.938000000000000114e+02,8.868617780024591113e+00,1.938000000000000114e+02,8.868617780024591113e+00,1.938000000000000114e+02,8.868617780024591113e+00
1.938500000000000227e+02,9.151655546202519531e+00,1.938500000000000227e+02,9.151655546202519531e+00,1.938500000000000227e+02,9.151655546202519531e+00,1.938500000000000227e+02,9.151655546202519531e+00
1.939000000000000057e+02,9.443169689737237249e+00,1.939000000000000057e+02,9.443169689737237249e+00,1.939000000000000057e+02,9.443169689737237249e+00,1.939000000000000057e+02,9.443169689737237249e+00
1.939500000000000171e+02,9.740247497668637067e+00,1.939500000000000171e+02,9.740247497668637067e+00,1.939500000000000171e+02,9.740247497668637067e+00,1.939500000000000171e+02,9.740247497668637067e+00
1.940000000000000000e+02,1.003992066674040018e+01,1.940000000000000000e+02,1.003992066674040018e+01,1.940000000000000000e+02,1.003992066674040018e+01,1.940000000000000000e+02,1.003992066674040018e+01
1.940500000000000114e+02,1.033919496170628172e+01,1.940500000000000114e+02,1.033919496170628172e+01,1.940500000000000114e+02,1.033919496170628172e+01,1.940500000000000114e+02,1.033919496170628172e+01
1.941000000000000227e+02,1.063508013273773933e+01,1.941000000000000227e+02,1.063508013273773933e+01,1.941000000000000227e+02,1.063508013273773933e+01,1.941000000000000227e+02,1.063508013273773933e+01
1.941500000000000057e+02,1.092461979301229746e+01,1.941500000000000057e+02,1.092461979301229746e+01,1.941500000000000057e+02,1.092461979301229746e+01,1.941500000000000057e+02,1.092461979301229746e+01
1.942000000000000171e+02,1.120492095795390775e+01,1.942000000000000171e+02,1.120492095795390775e+01,1.942000000000000171e+02,1.120492095795390775e+01,1.942000000000000171e+02,1.120492095795390775e+01
1.942500000000000000e+02,1.147318295097740126e+01,1.942500000000000000e+02,1.147318295097740126e+01,1.942500000000000000e+02,1.147318295097740126e+01,1.942500000000000000e+02,1.147318295097740126e+01
1.943000000000000114e+02,1.172672538692441968e+01,1.943000000000000114e+02,1.172672538692441968e+01,1.943000000000000114e+02,1.172672538692441968e+01,1.943000000000000114e+02,1.172672538692441968e+01
1.943500000000000227e+02,1.196301495358480693e+01,1.943500000000000227e+02,1.196301495358480693e+01,1.943500000000000227e+02,1.196301495358480693e+01,1.943500000000000227e+02,1.196301495358480693e+01
1.944000000000000057e+02,1.217969072371531958e+01,1.944000000000000057e+02,1.217969072371531958e+01,1.944000000000000057e+02,1.217969072371531958e+01,1.944000000000000057e+02,1.217969072371531958e+01
1.944500000000000171e+02,1.237458774464454692e+01,1.944500000000000171e+02,1.237458774464454692e+01,1.944500000000000171e+02,1.237458774464454692e+01,1.944500000000000171e+02,1.237458774464454692e+01
1.945000000000000000e+02,1.254575866976353460e+01,1.945000000000000000e+02,1.254575866976353460e+01,1.945000000000000000e+02,1.254575866976353460e+01,1.945000000000000000e+02,1.254575866976353460e+01
1.945500000000000114e+02,1.269149321577027223e+01,1.945500000000000114e+02,1.269149321577027223e+01,1.945500000000000114e+02,1.269149321577027223e+01,1.945500000000000114e+02,1.269149321577027223e+01
1.946000000000000227e+02,1.281033525125438999e+01,1.946000000000000227e+02,1.281033525125438999e+01,1.946000000000000227e+02,1.281033525125438999e+01,1.946000000000000227e+02,1.281033525125438999e+01
1.946500000000000057e+02,1.290109734588124368e+01,1.946500000000000057e+02,1.290109734588124368e+01,1.946500000000000057e+02,1.290109734588124368e+01,1.946500000000000057e+02,1.290109734588124368e+01
1.947000000000000171e+02,1.296287263480338048e+01,1.947000000000000171e+02,1.296287263480338048e+01,1.947000000000000171e+02,1.296287263480338048e+01,1.947000000000000171e+02,1.296287263480338048e+01
1.947500000000000000e+02,1.299504387975401976e+01,1.947500000000000000e+02,1.299504387975401976e+01,1.947500000000000000e+02,1.299504387975401976e+01,1.947500000000000000e+02,1.299504387975401976e+01
1.948000000000000114e+02,1.299728963628804834e+01,1.948000000000000114e+02,1.299728963628804834e+01,1.948000000000000114e+02,1.299728963628804834e+01,1.948000000000000114e+02,1.299728963628804834e+01
1.948500000000000227e+02,1.296958746554849995e+01,1.948500000000000227e+02,1.296958746554849995e+01,1.948500000000000227e+02,1.296958746554849995e+01,1.948500000000000227e+02,1.296958746554849995e+01
1.949000000000000057e+02,1.291221415846832521e+01,1.949000000000000057e+02,1.291221415846832521e+01,1.949000000000000057e+02,1.291221415846832521e+01,1.949000000000000057e+02,1.291221415846832521e+01
1.949500000000000171e+02,1.282574297016671139e+01,1.949500000000000171e+02,1.282574297016671139e+01,1.949500000000000171e+02,1.282574297016671139e+01,1.949500000000000171e+02,1.282574297016671139e+01
1.950000000000000000e+02,1.271103789217369240e+01,1.950000000000000000e+02,1.271103789217369240e+01,1.950000000000000000e+02,1.271103789217369240e+01,1.950000000000000000e+02,1.271103789217369240e+01
1.950500000000000114e+02,1.256924501971198360e+01,1.950500000000000114e+02,1.256924501971198360e+01,1.950500000000000114e+02,1.256924501971198360e+01,1.950500000000000114e+02,1.256924501971198360e+01
1.951000000000000227e+02,1.240178110029279068e+01,1.951000000000000227e+02,1.240178110029279068e+01,1.951000000000000227e+02,1.240178110029279068e+01,1.951000000000000227e+02,1.240178110029279068e+01
1.951500000000000057e+02,1.221031937804285405e+01,1.951500000000000057e+02,1.221031937804285405e+01,1.951500000000000057e+02,1.221031937804285405e+01,1.951500000000000057e+02,1.221031937804285405e+01
1.952000000000000171e+02,1.199677287520184699e+01,1.952000000000000171e+02,1.199677287520184699e+01,1.952000000000000171e+02,1.199677287520184699e+01,1.952000000000000171e+02,1.199677287520184699e+01
1.952500000000000000e+02,1.176327527783731064e+01,1.952500000000000000e+02,1.176327527783731064e+01,1.952500000000000000e+02,1.176327527783731064e+01,1.952500000000000000e+02,1.176327527783731064e+01
1.953000000000000114e+02,1.151215961675780086e+01,1.953000000000000114e+02,1.151215961675780086e+01,1.953000000000000114e+02,1.151215961675780086e+01,1.953000000000000114e+02,1.151215961675780086e+01
1.953500000000000227e+02,1.124593495664115217e+01,1.953500000000000227e+02,1.124593495664115217e+01,1.953500000000000227e+02,1.124593495664115217e+01,1.953500000000000227e+02,1.124593495664115217e+01
1.954000000000000057e+02,1.096726132628924155e+01,1.954000000000000057e+02,1.096726132628924155e+01,1.954000000000000057e+02,1.096726132628924155e+01,1.954000000000000057e+02,1.096726132628924155e+01
1.954500000000000171e+02,1.067892314049897351e+01,1.954500000000000171e+02,1.067892314049897351e+01,1.954500000000000171e+02,1.067892314049897351e+01,1.954500000000000171e+02,1.067892314049897351e+01
1.955000000000000000e+02,1.038380137911115852e+01,1.955000000000000000e+02,1.038380137911115852e+01,1.955000000000000000e+02,1.038380137911115852e+01,1.955000000000000000e+02,1.038380137911115852e+01
1.955500000000000114e+02,1.008484480121096638e+01,1.955500000000000114e+02,1.008484480121096638e+01,1.955500000000000114e+02,1.008484480121096638e+01,1.955500000000000114e+02,1.008484480121096638e+01
1.956000000000000227e+02,9.785040482103035231e+00,1.956000000000000227e+02,9.785040482103035231e+00,1.956000000000000227e+02,9.785040482103035231e+00,1.956000000000000227e+02,9.785040482103035231e+00
1.956500000000000057e+02,9.487383967441930466e+00,1.956500000000000057e+02,9.487383967441930466e+00,1.956500000000000057e+02,9.487383967441930466e+00,1.956500000000000057e+02,9.487383967441930466e+00
1.957000000000000171e+02,9.194849342729645159e+00,1.957000000000000171e+02,9.194849342729645159e+00,1.957000000000000171e+02,9.194849342729645159e+00,1.957000000000000171e+02,9.194849342729645159e+00
1.957500000000000000e+02,8.910359517237548488e+00,1.957500000000000000e+02,8.910359517237548488e+00,1.957500000000000000e+02,8.910359517237548488e+00,1.957500000000000000e+02,8.910359517237548488e+00
1.958000000000000114e+02,8.636757019261796842e+00,1.958000000000000114e+02,8.636757019261796842e+00,1.958000000000000114e+02,8.636757019261796842e+00,1.958000000000000114e+02,8.636757019261796842e+00
1.958500000000000227e+02,8.376775594521371104e+00,1.958500000000000227e+02,8.376775594521371104e+00,1.958500000000000227e+02,8.376775594521371104e+00,1.958500000000000227e+02,8.376775594521371104e+00
1.959000000000000057e+02,8.133012891473978101e+00,1.959000000000000057e+02,8.133012891473978101e+00,1.959000000000000057e+02,8.133012891473978101e+00,1.959000000000000057e+02,8.133012891473978101e+00
1.959500000000000171e+02,7.907904506470956107e+00,1.959500000000000171e+02,7.907904506470956107e+00,1.959500000000000171e+02,7.907904506470956107e+00,1.959500000000000171e+02,7.907904506470956107e+00
1.960000000000000000e+02,7.703699648084570306e+00,1.960000000000000000e+02,7.703699648084570306e+00,1.960000000000000000e+02,7.703699648084570306e+00,1.960000000000000000e+02,7.703699648084570306e+00
1.960500000000000114e+02,7.522438663758434174e+00,1.960500000000000114e+02,7.522438663758434174e+00,1.960500000000000114e+02,7.522438663758434174e+00,1.960500000000000114e+02,7.522438663758434174e+00
1.961000000000000227e+02,7.365932653331141111e+00,1.961000000000000227e+02,7.365932653331141111e+00,1.961000000000000227e+02,7.365932653331141111e+00,1.961000000000000227e+02,7.365932653331141111e+00
1.961500000000000057e+02,7.235745373124940372e+00,1.961500000000000057e+02,7.235745373124940372e+00,1.961500000000000057e+02,7.235745373124940372e+00,1.961500000000000057e+02,7.235745373124940372e+00
1.962000000000000171e+02,7.133177611409311503e+00,1.962000000000000171e+02,7.133177611409311503e+00,1.962000000000000171e+02,7.133177611409311503e+00,1.962000000000000171e+02,7.133177611409311503e+00
1.962500000000000000e+02,7.059254191355037733e+00,nan,nan,nan,nan,nan,nan
1.963000000000000114e+02,7.014713731339385028e+00,nan,nan,nan,nan,nan,nan
1.963500000000000227e+02,7.000001264915761467e+00,nan,nan,nan,nan,nan,nan
1.964000000000000057e+02,7.015263794185358392e+00,nan,nan,nan,nan,nan,nan
1.964500000000000171e+02,7.060348821000854258e+00,nan,nan,nan,nan,nan,nan
1.965000000000000000e+02,7.134805870677386253e+00,nan,nan,nan,nan,nan,nan
1.965500000000000114e+02,7.237890992986898198e+00,nan,nan,nan,nan,nan,nan
1.966000000000000227e+02,7.368574195462651133e+00,nan,nan,nan,nan,nan,nan
